,code,date,avg_price,win_rate,MACD_macd,EMA_gap,KDJ_J,RSI,MOM,MOM_gap,OBV,Long_Short_Rate_OBV,KDJ_J_pre,MOM_pre,MOM_gap_pre,OBV_pre,Long_Short_Rate_OBV_pre,MACD_macd_pre,EMA_gap_pre
1590,300070.XSHE,2016-08-19,19.325,-1.0,0,0,1,2,0,1,1,-1,-3,0,1,1,-1,-1,0
1591,300070.XSHE,2016-08-22,18.735,-1.0,-1,0,-3,0,0,1,1,-1,-4,-1,1,1,-1,-1,0
1592,300070.XSHE,2016-08-23,18.3,-1.0,-1,0,-4,0,-1,1,1,-1,-4,-1,1,1,-1,-1,-1
1593,300070.XSHE,2016-08-24,18.36,1.0,-1,-1,-4,-1,-1,1,1,-1,-2,-1,1,1,-1,-1,-1
1594,300070.XSHE,2016-08-25,18.285,1.0,-1,-1,-2,0,-1,0,1,-1,0,-1,1,1,-1,-1,-1
1595,300070.XSHE,2016-08-26,18.705,-1.0,-1,-1,0,1,-1,1,1,-1,2,0,1,1,-1,0,0
1596,300070.XSHE,2016-08-29,19.16,-1.0,0,0,2,1,0,1,1,-1,2,0,1,1,-1,0,0
1597,300070.XSHE,2016-08-30,19.21,-1.0,0,0,2,1,0,1,1,-1,0,0,1,1,-1,0,0
1598,300070.XSHE,2016-08-31,18.92,-1.0,0,0,0,0,0,1,1,-1,-2,0,1,1,-1,-1,0
1599,300070.XSHE,2016-09-01,18.695,-1.0,-1,0,-2,0,0,1,1,-1,-2,-1,1,1,-1,-1,-1
1600,300070.XSHE,2016-09-02,18.425,1.0,-1,-1,-2,-1,-1,1,1,-1,-2,-1,1,1,-1,-1,-1
1601,300070.XSHE,2016-09-05,18.565,1.0,-1,-1,-2,0,-1,1,1,-1,1,0,1,1,-1,0,0
1602,300070.XSHE,2016-09-06,19.2,-1.0,0,0,1,1,-1,0,1,-1,2,0,1,2,-1,0,0
1603,300070.XSHE,2016-09-07,19.865,-1.0,0,0,2,2,0,1,2,-1,3,0,1,2,-1,0,0
1604,300070.XSHE,2016-09-08,20.12,-1.0,0,0,3,2,0,1,2,-1,1,0,1,2,-1,0,0
1605,300070.XSHE,2016-09-09,19.98,-1.0,0,0,1,1,0,1,2,-1,-1,0,0,1,-1,-1,0
1606,300070.XSHE,2016-09-12,19.135,-1.0,-1,0,-1,0,0,0,2,-1,-3,-1,0,1,-1,-1,0
1607,300070.XSHE,2016-09-13,18.88,-1.0,-1,0,-3,-1,-1,0,1,-1,-4,-1,0,1,-1,-1,-1
1608,300070.XSHE,2016-09-14,18.25,-1.0,-1,-1,-4,-2,-1,0,1,-1,-3,-1,0,1,-1,-1,-1
1609,300070.XSHE,2016-09-19,18.335,-1.0,-1,-1,-3,-1,-1,0,1,-1,-2,-1,0,1,-1,-1,-1
1610,300070.XSHE,2016-09-20,18.51,-1.0,-1,-1,-2,-1,-1,0,1,-1,-1,-1,0,1,-1,-1,-1
1611,300070.XSHE,2016-09-21,18.51,-1.0,-1,-1,-1,-1,-1,0,1,-1,-2,-1,0,1,-1,-1,-1
1612,300070.XSHE,2016-09-22,18.51,-1.0,-1,-1,-2,-1,-1,0,1,-1,-2,0,0,1,-1,-1,-1
1613,300070.XSHE,2016-09-23,18.51,-1.0,-1,-1,-2,-1,0,0,1,-1,-1,0,0,1,-1,0,-1
1614,300070.XSHE,2016-09-26,18.51,-1.0,0,-1,-1,-1,0,0,1,-1,-1,0,0,1,-1,0,-1
1615,300070.XSHE,2016-09-27,18.51,-1.0,0,-1,-1,-1,-1,0,1,-1,2,0,0,1,-1,0,-1
1616,300070.XSHE,2016-09-28,18.51,-1.0,0,-1,2,-1,-1,0,1,-1,3,0,0,1,-1,0,-1
1617,300070.XSHE,2016-09-29,18.51,-1.0,0,-1,3,-1,-1,0,1,-1,0,0,0,1,-1,0,-1
1618,300070.XSHE,2016-09-30,18.51,-1.0,0,-1,0,-1,-1,0,1,-1,-4,0,0,1,-1,0,-1
1619,300070.XSHE,2016-10-10,18.51,-1.0,0,-1,-4,-1,-1,0,1,-1,-4,0,0,1,-1,0,-1
1620,300070.XSHE,2016-10-11,18.51,-1.0,0,-1,-4,-1,-1,0,1,-1,-4,0,0,1,-1,0,-1
1621,300070.XSHE,2016-10-12,18.51,-1.0,0,-1,-4,-1,-1,0,1,-1,-3,0,0,1,-1,0,-1
1622,300070.XSHE,2016-10-13,18.51,1.0,0,-1,-3,-1,-1,0,1,-1,-3,0,0,1,-1,0,-1
1623,300070.XSHE,2016-10-14,18.51,-1.0,0,-1,-3,-1,-1,0,1,-1,-2,0,0,1,-1,0,0
1624,300070.XSHE,2016-10-17,18.965,-1.0,0,0,-2,0,0,0,1,-1,-1,0,0,1,-1,0,0
1625,300070.XSHE,2016-10-18,18.575,-1.0,0,0,-1,0,0,0,1,-1,0,0,0,1,-1,0,0
1626,300070.XSHE,2016-10-19,18.625,-1.0,0,-1,0,-1,0,0,1,-1,0,0,0,1,-1,0,-1
1627,300070.XSHE,2016-10-20,18.525,-1.0,-1,-1,0,0,-1,0,1,-1,-2,0,0,1,-1,-1,-1
1628,300070.XSHE,2016-10-21,18.48,-1.0,-1,-1,-2,-1,-1,0,1,-1,-2,-1,0,1,-1,-1,-1
1629,300070.XSHE,2016-10-24,18.47,-1.0,-1,-1,-2,-1,-1,0,1,-1,-2,-1,0,1,-1,-1,-1
1630,300070.XSHE,2016-10-25,18.495,-1.0,-1,-1,-2,-1,-1,0,1,-1,-2,-1,0,1,-1,-1,-1
1631,300070.XSHE,2016-10-26,18.455,-1.0,-1,-1,-2,-1,-1,0,1,-1,-2,-1,0,1,-1,-1,-1
1632,300070.XSHE,2016-10-27,18.435,-1.0,-1,-1,-2,-1,-1,0,1,-1,-1,-1,0,1,-1,0,-1
1633,300070.XSHE,2016-10-28,18.44,-1.0,-1,-1,-1,-1,-1,0,1,-1,-2,-1,0,1,-1,-1,-1
1634,300070.XSHE,2016-10-31,18.165,-1.0,-1,-1,-2,-2,-1,0,1,-1,-2,-1,0,1,-1,-1,-1
1635,300070.XSHE,2016-11-01,18.12,-1.0,-1,-1,-2,-2,-1,0,1,-1,-3,-1,0,1,-1,-1,-1
1636,300070.XSHE,2016-11-02,17.87,-1.0,-1,-1,-3,-4,-1,0,1,-1,-2,-1,0,1,-1,-1,-1
1637,300070.XSHE,2016-11-03,17.525,-1.0,-1,-1,-2,-4,-1,0,1,-1,-2,-1,0,1,-1,-1,-1
1638,300070.XSHE,2016-11-04,17.64,-1.0,-1,-1,-2,-2,-1,0,1,-1,-1,-1,0,1,-1,0,-1
1639,300070.XSHE,2016-11-07,17.9,-1.0,-1,-1,-1,-2,-1,0,1,-1,-1,-1,0,1,-1,0,-1
1640,300070.XSHE,2016-11-08,17.865,-1.0,0,-1,-1,-2,-1,0,1,-1,-1,-1,0,1,-1,0,-1
1641,300070.XSHE,2016-11-09,17.735,-1.0,0,-1,-1,-3,-1,0,1,-1,0,0,0,1,-1,0,-1
1642,300070.XSHE,2016-11-10,17.935,-1.0,0,-1,0,-1,0,0,1,-1,2,0,0,1,-1,0,-1
1643,300070.XSHE,2016-11-11,18.085,-1.0,0,-1,2,-1,0,0,1,-1,3,0,0,1,-1,0,-1
1644,300070.XSHE,2016-11-14,18.15,-1.0,0,-1,3,0,0,0,1,-1,2,0,0,1,-1,0,0
1645,300070.XSHE,2016-11-15,18.295,-1.0,0,0,2,0,0,0,1,-1,1,0,0,1,-1,0,0
1646,300070.XSHE,2016-11-16,18.27,-1.0,0,0,1,0,0,0,1,-1,-1,0,0,1,-1,0,0
1647,300070.XSHE,2016-11-17,18.05,-1.0,0,0,-1,-2,0,0,1,-1,-2,-1,0,1,-1,-1,-1
1648,300070.XSHE,2016-11-18,17.87,-1.0,-1,-1,-2,-2,-1,0,1,-1,-3,-1,0,1,-1,-1,-1
1649,300070.XSHE,2016-11-21,17.605,-1.0,-1,-1,-3,-3,-1,0,1,-2,-3,-1,0,1,-1,-1,-1
1650,300070.XSHE,2016-11-22,17.635,-1.0,-1,-1,-3,-2,-1,0,1,-1,-2,-1,0,1,-1,-1,-1
1651,300070.XSHE,2016-11-23,17.72,-1.0,-1,-1,-2,-2,-1,0,1,-2,-3,-1,0,1,-2,-1,-1
1652,300070.XSHE,2016-11-24,17.58,-1.0,-1,-1,-3,-3,-1,0,1,-2,-2,-1,0,1,-2,-1,-1
1653,300070.XSHE,2016-11-25,17.52,-1.0,-1,-1,-2,-1,-1,0,1,-2,-2,0,0,1,-2,0,-1
1654,300070.XSHE,2016-11-28,17.68,-1.0,-1,-1,-2,-2,0,0,1,-2,1,0,0,1,-1,0,-1
1655,300070.XSHE,2016-11-29,17.81,-1.0,0,-1,1,0,0,0,1,-2,2,0,0,1,-1,0,-1
1656,300070.XSHE,2016-11-30,17.94,-1.0,0,-1,2,0,0,0,1,-1,3,0,0,1,-1,0,0
1657,300070.XSHE,2016-12-01,18.19,-1.0,0,0,3,1,0,0,1,-1,2,0,0,1,-1,0,0
1658,300070.XSHE,2016-12-02,18.15,-1.0,0,0,2,0,0,0,1,-1,1,0,0,1,-1,0,0
1659,300070.XSHE,2016-12-05,18.04,-1.0,0,0,1,0,0,0,1,-1,0,0,0,1,-2,0,0
1660,300070.XSHE,2016-12-06,18.05,-1.0,0,0,0,-1,0,0,1,-2,-1,-1,0,1,-1,-1,0
1661,300070.XSHE,2016-12-07,17.84,-1.0,-1,0,-1,-1,-1,0,1,-1,-2,-1,0,1,-2,-1,-1
1662,300070.XSHE,2016-12-08,17.765,-1.0,-1,-1,-2,-2,-1,-1,1,-2,-3,-1,-1,1,-2,-1,-1
1663,300070.XSHE,2016-12-09,17.525,1.0,-1,-1,-3,-2,-1,-1,1,-2,-4,-1,-1,1,-2,-1,-1
1664,300070.XSHE,2016-12-12,17.205,-1.0,-1,-1,-4,-3,-1,-1,1,-2,-1,-1,0,1,-2,-1,-1
1665,300070.XSHE,2016-12-13,17.735,-1.0,-1,-1,-1,-1,-1,0,1,-2,1,-1,0,1,-2,0,-1
1666,300070.XSHE,2016-12-14,17.7,-1.0,-1,-1,1,-1,-1,0,1,-2,0,-1,0,1,-2,-1,-1
1667,300070.XSHE,2016-12-15,17.325,-1.0,-1,-1,0,-2,-1,0,1,-2,-2,-1,0,1,-2,-1,-1
1668,300070.XSHE,2016-12-16,17.215,-1.0,-1,-1,-2,-2,-1,0,1,-2,-3,-1,0,1,-2,-1,-1
1669,300070.XSHE,2016-12-19,17.16,-1.0,-1,-1,-3,-2,-1,0,1,-2,-2,-1,0,1,-2,-1,-1
1670,300070.XSHE,2016-12-20,17.12,-1.0,-1,-1,-2,-2,-1,0,1,-2,-1,-1,0,1,-2,0,-1
1671,300070.XSHE,2016-12-21,17.285,-1.0,0,-1,-1,-1,-1,0,1,-2,0,0,0,1,-2,0,-1
1672,300070.XSHE,2016-12-22,17.435,-1.0,0,-1,0,-1,0,0,1,-2,-2,0,0,1,-2,0,-1
1673,300070.XSHE,2016-12-23,17.26,1.0,0,-1,-2,-2,-1,0,1,-2,-2,0,0,1,-2,0,-1
1674,300070.XSHE,2016-12-26,17.23,-1.0,0,-1,-2,-1,0,0,1,-2,0,0,0,1,-2,0,-1
1675,300070.XSHE,2016-12-27,17.545,-1.0,0,-1,0,0,0,0,1,-2,3,0,0,1,-2,0,0
1676,300070.XSHE,2016-12-28,17.6,-1.0,0,-1,3,0,0,0,1,-2,2,0,0,1,-2,0,0
1677,300070.XSHE,2016-12-29,17.49,-1.0,0,-1,2,-1,0,0,1,-2,1,0,0,1,-2,0,0
1678,300070.XSHE,2016-12-30,17.56,-1.0,0,0,1,0,0,0,1,-2,1,0,0,1,-2,0,0
1679,300070.XSHE,2017-01-03,17.69,-1.0,0,0,1,1,0,0,1,-2,2,0,0,1,-2,0,0
1680,300070.XSHE,2017-01-04,17.85,-1.0,0,0,2,1,0,0,1,-2,2,0,0,1,-2,0,0
1681,300070.XSHE,2017-01-05,17.945,-1.0,0,0,2,1,0,0,1,-2,1,0,0,1,-2,0,0
1682,300070.XSHE,2017-01-06,17.9,-1.0,0,0,1,0,0,0,1,-2,-1,0,0,1,-2,0,0
1683,300070.XSHE,2017-01-09,17.655,-1.0,-1,0,-1,0,0,0,1,-2,-3,-1,0,1,-2,-1,0
1684,300070.XSHE,2017-01-10,17.55,-1.0,-1,0,-3,-1,-1,0,1,-2,-4,-1,0,1,-2,-1,-1
1685,300070.XSHE,2017-01-11,17.405,-1.0,-1,-1,-4,-2,-1,0,1,-2,-4,-1,0,1,-2,-1,-1
1686,300070.XSHE,2017-01-12,17.075,-1.0,-1,-1,-4,-3,-1,0,1,-2,-3,-1,0,1,-2,-1,-1
1687,300070.XSHE,2017-01-13,16.82,-1.0,-1,-1,-3,-3,-1,0,1,-2,-2,-1,0,1,-2,-1,-1
1688,300070.XSHE,2017-01-16,16.565,-1.0,-1,-1,-2,-4,-1,0,1,-2,-1,-1,0,1,-2,-1,-1
1689,300070.XSHE,2017-01-17,16.495,-1.0,-1,-1,-1,-3,-1,0,1,-2,-1,-1,0,1,-2,-1,-1
1690,300070.XSHE,2017-01-18,16.555,-1.0,-1,-1,-1,-3,-1,0,1,-2,-2,-1,0,1,-2,-1,-1
1691,300070.XSHE,2017-01-19,16.46,-1.0,-1,-1,-2,-3,-1,0,1,-2,-1,-1,0,1,-2,0,-1
1692,300070.XSHE,2017-01-20,16.66,-1.0,0,-1,-1,-2,-1,0,1,-2,0,0,0,1,-2,0,-1
1693,300070.XSHE,2017-01-23,16.805,-1.0,0,-1,0,-2,0,0,1,-2,-1,-1,0,1,-2,-1,-1
1694,300070.XSHE,2017-01-24,15.835,-1.0,-1,-1,-1,-4,-1,0,1,-2,-3,-1,0,1,-2,-1,-1
1695,300070.XSHE,2017-01-25,15.33,-1.0,-1,-1,-3,-4,-1,0,1,-2,-3,-1,0,1,-2,-1,-1
1696,300070.XSHE,2017-01-26,15.445,-1.0,-1,-1,-3,-4,-1,0,1,-2,-2,-1,0,1,-2,-1,-1
1697,300070.XSHE,2017-02-03,15.595,-1.0,-1,-1,-2,-3,-1,0,1,-2,0,-1,0,1,-2,0,-1
1698,300070.XSHE,2017-02-06,15.79,-1.0,0,-1,0,-2,-1,0,1,-2,-1,0,0,1,-2,0,-1
1699,300070.XSHE,2017-02-07,15.815,-1.0,0,-1,-1,-3,-1,0,1,-2,-1,0,0,1,-2,0,-1
1700,300070.XSHE,2017-02-08,15.67,-1.0,0,-1,-1,-3,0,0,1,-2,-1,0,0,1,-2,0,-1
1701,300070.XSHE,2017-02-09,15.83,-1.0,0,-1,-1,-2,0,0,1,-2,1,0,0,1,-2,0,-1
1702,300070.XSHE,2017-02-10,15.98,-1.0,0,-1,1,-1,0,0,1,-2,3,0,0,1,-2,0,-1
1703,300070.XSHE,2017-02-13,16.1,-1.0,0,-1,3,-1,0,0,1,-2,3,0,0,1,-2,0,-1
1704,300070.XSHE,2017-02-14,16.1,-1.0,0,-1,3,-1,0,0,1,-2,0,0,0,1,-2,0,-1
1705,300070.XSHE,2017-02-15,15.975,-1.0,0,-1,0,-2,0,0,1,-2,-2,0,0,1,-2,0,-1
1706,300070.XSHE,2017-02-16,15.82,-1.0,0,-1,-2,-2,-1,0,1,-2,-2,-1,0,1,-2,0,-1
1707,300070.XSHE,2017-02-17,15.845,-1.0,0,-1,-2,-2,-1,0,1,-2,0,-1,0,1,-2,0,-1
1708,300070.XSHE,2017-02-20,15.99,-1.0,0,-1,0,-1,-1,0,1,-2,1,0,0,1,-2,0,-1
1709,300070.XSHE,2017-02-21,16.08,-1.0,0,-1,1,0,-1,-1,1,-2,2,0,-1,1,-2,0,0
1710,300070.XSHE,2017-02-22,16.125,-1.0,0,0,2,-1,0,-1,1,-2,1,0,-1,1,-2,0,0
1711,300070.XSHE,2017-02-23,16.125,-1.0,0,0,1,-1,0,-1,1,-2,0,0,-1,1,-2,0,0
1712,300070.XSHE,2017-02-24,16.11,-1.0,0,0,0,0,0,-1,1,-2,1,0,-1,1,-2,0,0
1713,300070.XSHE,2017-02-27,16.3,-1.0,0,0,1,1,0,-1,1,-2,1,0,-1,1,-2,0,0
1714,300070.XSHE,2017-02-28,16.39,-1.0,0,0,1,0,0,-1,1,-2,2,0,0,1,-2,0,0
1715,300070.XSHE,2017-03-01,16.495,-1.0,0,0,2,1,0,-1,1,-2,1,0,0,1,-2,0,0
1716,300070.XSHE,2017-03-02,16.495,-1.0,0,0,1,0,0,-1,1,-2,1,0,-1,1,-2,0,0
1717,300070.XSHE,2017-03-03,16.41,-1.0,0,0,1,0,0,-1,1,-2,1,0,-1,1,-2,0,0
1718,300070.XSHE,2017-03-06,16.455,-1.0,0,0,1,1,0,-1,1,-2,1,0,-1,1,-2,0,0
1719,300070.XSHE,2017-03-07,16.645,-1.0,0,0,1,2,0,-1,1,-2,1,0,-1,1,-2,0,0
1720,300070.XSHE,2017-03-08,16.7,-1.0,0,0,1,1,0,-1,1,-2,-2,0,-1,1,-2,-1,0
1721,300070.XSHE,2017-03-09,16.49,-1.0,-1,0,-2,0,-1,-1,1,-2,-4,-1,-1,1,-2,-1,0
1722,300070.XSHE,2017-03-10,16.265,-1.0,-1,0,-4,-1,-1,-1,1,-2,-3,-1,-1,1,-2,-1,-1
1723,300070.XSHE,2017-03-13,16.325,-1.0,-1,-1,-3,0,-1,-1,1,-2,-2,-1,-1,1,-2,-1,0
1724,300070.XSHE,2017-03-14,16.5,-1.0,-1,-1,-2,0,-1,-1,1,-2,2,-1,-1,1,-2,0,0
1725,300070.XSHE,2017-03-15,16.645,-1.0,0,0,2,1,-1,-1,1,-2,3,0,-1,1,-2,0,0
1726,300070.XSHE,2017-03-16,16.825,-1.0,0,0,3,1,0,-1,1,-2,2,0,-1,1,-2,0,0
1727,300070.XSHE,2017-03-17,16.78,-1.0,0,0,2,1,0,-1,1,-2,1,0,-1,1,-2,0,0
1728,300070.XSHE,2017-03-20,16.755,-1.0,0,0,1,1,0,-1,1,-2,1,0,-1,1,-2,0,0
1729,300070.XSHE,2017-03-21,16.89,-1.0,0,0,1,2,0,-1,1,-2,1,0,-1,1,-2,0,0
1730,300070.XSHE,2017-03-22,16.8,-1.0,0,0,1,0,0,-1,1,-2,0,-1,-1,1,-2,-1,0
1731,300070.XSHE,2017-03-23,16.62,-1.0,-1,0,0,0,-1,-1,1,-2,-1,-1,-1,1,-2,-1,0
1732,300070.XSHE,2017-03-24,16.72,-1.0,-1,0,-1,1,-1,-1,1,-2,-1,0,-1,1,-2,-1,0
1733,300070.XSHE,2017-03-27,16.785,-1.0,-1,0,-1,0,-1,-1,1,-2,-1,-1,-1,1,-2,-1,0
1734,300070.XSHE,2017-03-28,16.62,-1.0,-1,-1,-1,0,-1,-1,1,-2,-3,-1,-1,1,-2,-1,-1
1735,300070.XSHE,2017-03-29,16.54,-1.0,-1,-1,-3,-1,-1,-1,1,-2,-4,-1,-1,1,-2,-1,-1
1736,300070.XSHE,2017-03-30,16.315,1.0,-1,-1,-4,-2,-1,-1,1,-2,-3,-1,-1,1,-2,-1,-1
1737,300070.XSHE,2017-03-31,16.22,1.0,-1,-1,-3,-2,-1,-1,1,-2,1,0,-1,1,-2,0,0
1738,300070.XSHE,2017-04-05,17.82,1.0,0,0,1,3,0,-1,1,-2,2,0,-1,2,-2,0,0
1739,300070.XSHE,2017-04-06,18.47,1.0,0,0,2,3,0,-1,2,-2,4,0,-1,2,-1,0,0
1740,300070.XSHE,2017-04-07,19.195,-1.0,0,0,4,4,0,-1,2,-1,2,1,0,3,-2,0,0
1741,300070.XSHE,2017-04-10,20.785,-1.0,0,0,2,4,0,0,3,-2,2,1,0,3,-2,0,0
1742,300070.XSHE,2017-04-11,21.065,1.0,0,0,2,4,1,0,3,-2,0,0,-1,3,-2,0,0
1743,300070.XSHE,2017-04-12,20.185,1.0,0,0,0,2,0,-1,3,-2,0,0,-1,3,-2,0,0
1744,300070.XSHE,2017-04-13,20.52,-1.0,0,0,0,3,0,-1,3,-2,1,0,-1,4,-2,0,0
1745,300070.XSHE,2017-04-14,21.245,-1.0,0,0,1,2,0,-1,4,-2,2,0,-1,3,-2,-1,0
1746,300070.XSHE,2017-04-17,21.0,1.0,-1,0,2,3,0,-1,3,-2,0,-1,-1,3,-2,-1,0
1747,300070.XSHE,2017-04-18,20.72,-1.0,-1,0,0,2,-1,-1,3,-2,1,0,-1,3,-1,-1,0
1748,300070.XSHE,2017-04-19,21.265,-1.0,-1,0,1,3,0,-1,3,-1,0,0,-1,4,-2,-1,0
1749,300070.XSHE,2017-04-20,21.455,-1.0,-1,0,0,1,0,-1,4,-2,0,-1,-1,3,-2,-1,0
1750,300070.XSHE,2017-04-21,21.07,-1.0,-1,0,0,2,-1,-1,3,-2,-2,0,-1,4,-2,-1,0
1751,300070.XSHE,2017-04-24,21.265,1.0,-1,0,-2,1,0,-1,4,-2,-2,-1,-1,3,-3,-1,0
1752,300070.XSHE,2017-04-25,20.495,1.0,-1,0,-2,0,-1,-1,3,-3,-1,-1,-1,4,-2,-1,0
1753,300070.XSHE,2017-04-26,20.83,-1.0,-1,0,-1,1,-1,-1,4,-2,-1,-1,-1,4,-2,-1,0
1754,300070.XSHE,2017-04-27,21.205,1.0,-1,0,-1,1,-1,-1,4,-2,1,0,-1,4,-2,-1,0
1755,300070.XSHE,2017-04-28,21.255,-1.0,-1,0,1,1,0,-1,4,-2,2,0,-1,4,-1,0,0
1756,300070.XSHE,2017-05-02,22.085,-1.0,0,0,2,2,0,-1,4,-1,1,0,-1,4,-2,0,0
1757,300070.XSHE,2017-05-03,21.865,-1.0,0,0,1,1,0,-1,4,-2,1,0,-1,4,-2,-1,0
1758,300070.XSHE,2017-05-04,21.615,-1.0,-1,0,1,1,0,-1,4,-2,-2,-1,-1,4,-2,-1,0
1759,300070.XSHE,2017-05-05,21.125,-1.0,-1,0,-2,0,-1,-1,4,-2,-3,-1,-2,4,-3,-1,-1
1760,300070.XSHE,2017-05-08,20.02,-1.0,-1,-1,-3,-1,-1,-2,4,-3,-4,-1,-2,3,-3,-1,-1
1761,300070.XSHE,2017-05-09,19.18,-1.0,-1,-1,-4,-1,-1,-2,4,-3,-4,-1,-2,3,-3,-1,-1
1762,300070.XSHE,2017-05-10,18.955,-1.0,-1,-1,-4,-2,-1,-2,3,-3,-3,-1,-2,3,-3,-1,-1
